pmid	annotator	subject_uri	subject_label	predicate	object_uri	object_label
33511258	expert_1	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	dietary supplement	impact	http://purl.obolibrary.org/obo/NCBITaxon_1407607	bacteria
33511258	expert_1	http://purl.obolibrary.org/obo/NCBITaxon_1591090	bacteria	influence	http://purl.obolibrary.org/obo/NCIT_C26696	DDF
33511258	expert_1	http://purl.obolibrary.org/obo/NCBITaxon_841	bacteria	part of	http://purl.obolibrary.org/obo/NCBITaxon_1861841	microbiome
33511258	expert_1	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	dietary supplement	impact	http://purl.obolibrary.org/obo/NCBITaxon_853	bacteria
33511258	expert_1	https://w3id.org/XXXX/ontology/gutbrain/resource/microbiome/IntestinalMicrobiome	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C35041	DDF
33511258	expert_1	http://purl.obolibrary.org/obo/NCBITaxon_1861841	microbiome	located in	https://uts.nlm.nih.gov/uts/umls/concept/C0009932	human
33511258	expert_1	https://w3id.org/XXXX/ontology/gutbrain/resource/microbiome/IntestinalMicrobiome	microbiome	is linked to	http://purl.obolibrary.org/obo/OMIT_0002893	DDF


33422110	expert_7	http://purl.obolibrary.org/obo/CHEBI_191875	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C3137	DDF
33422110	expert_7	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/AlteredIntestinalMicrobiome	DDF	target	https://w3id.org/XXXX/ontology/gutbrain/resource/human/ParkinsonDiseasePatients	human
33422110	expert_7	https://uts.nlm.nih.gov/uts/umls/concept/C0017178	DDF	target	https://w3id.org/XXXX/ontology/gutbrain/resource/human/ParkinsonDiseasePatients	human
33422110	expert_7	http://purl.obolibrary.org/obo/CHEBI_191875	chemical	impact	https://uts.nlm.nih.gov/uts/umls/concept/C1080664	bacteria
33422110	expert_7	http://purl.obolibrary.org/obo/OMIT_0026689	dietary supplement	influence	http://purl.obolibrary.org/obo/NCIT_C3445	DDF
33422110	expert_7	http://purl.obolibrary.org/obo/CHEBI_191875	chemical	impact	http://purl.obolibrary.org/obo/NCBITaxon_1315627	bacteria
33422110	expert_7	https://uts.nlm.nih.gov/uts/umls/concept/C3889047	DDF	target	https://w3id.org/XXXX/ontology/gutbrain/resource/human/ParkinsonDiseasePatients	human
33422110	expert_7	http://purl.obolibrary.org/obo/CHEBI_191875	chemical	impact	http://purl.obolibrary.org/obo/NCBITaxon_815	bacteria


34985325	expert_2	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C26835	DDF
34985325	expert_2	http://purl.obolibrary.org/obo/NCIT_C99230	dietary supplement	influence	http://purl.obolibrary.org/obo/NCIT_C26835	DDF
34985325	expert_2	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/AlteredIntestinalMicrobiome	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C26835	DDF
34985325	expert_2	http://purl.obolibrary.org/obo/OMIT_0028544	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C26835	DDF
34985325	expert_2	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	https://uts.nlm.nih.gov/uts/umls/concept/C4699656	DDF
34985325	expert_2	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/OGMS_0000045	DDF
34985325	expert_2	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/OMIT_0006064	DDF
34985325	expert_2	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C3362	DDF
34985325	expert_2	http://purl.obolibrary.org/obo/CHEBI_25212	dietary supplement	influence	http://purl.obolibrary.org/obo/NCIT_C26835	DDF
34985325	expert_2	http://purl.obolibrary.org/obo/OMIT_0026689	dietary supplement	influence	http://purl.obolibrary.org/obo/NCIT_C26835	DDF
34985325	expert_2	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C26845	DDF
34985325	expert_2	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C3243	DDF
34985325	expert_2	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	dietary supplement	influence	http://purl.obolibrary.org/obo/NCIT_C26835	DDF
34985325	expert_2	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C26835	DDF
34985325	expert_2	http://purl.obolibrary.org/obo/NCBITaxon_2	bacteria	part of	http://purl.obolibrary.org/obo/OHMI_0000002	microbiome
34985325	expert_2	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C2866	DDF
34985325	expert_2	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C3390	DDF
34985325	expert_2	http://purl.obolibrary.org/obo/OHMI_0000002	microbiome	located in	https://uts.nlm.nih.gov/uts/umls/concept/C0460148	anatomical location


36550591	expert_3	http://purl.obolibrary.org/obo/OMIT_0005141	DDF	target	https://www.ncbi.nlm.nih.gov/mesh/68010361	human
36550591	expert_3	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	located in	https://www.ncbi.nlm.nih.gov/mesh/68010361	human
36550591	expert_3	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	located in	http://purl.obolibrary.org/obo/NCIT_C45247	animal
36550591	expert_3	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C26696	DDF
36550591	expert_3	http://purl.obolibrary.org/obo/NCIT_C26696	DDF	target	https://www.ncbi.nlm.nih.gov/mesh/68010361	human


30459574	expert_6	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	dietary supplement	impact	http://purl.obolibrary.org/obo/NCBITaxon_1578	bacteria
30459574	expert_6	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C124639	DDF
30459574	expert_6	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	dietary supplement	influence	http://purl.obolibrary.org/obo/NCIT_C35041	DDF
30459574	expert_6	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	dietary supplement	impact	http://purl.obolibrary.org/obo/NCBITaxon_1678	bacteria
30459574	expert_6	http://purl.obolibrary.org/obo/NCIT_C35041	DDF	affect	http://purl.obolibrary.org/obo/OMIT_0005141	DDF
30459574	expert_6	http://purl.obolibrary.org/obo/NCIT_C35041	DDF	target	http://purl.obolibrary.org/obo/NCIT_C45247	animal
30459574	expert_6	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	dietary supplement	impact	http://purl.obolibrary.org/obo/NCBITaxon_1591090	bacteria


38026003	expert_5	https://w3id.org/XXXX/ontology/gutbrain/resource/microbiome/IntestinalMicrobiome	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C3138	DDF
38026003	expert_5	https://w3id.org/XXXX/ontology/gutbrain/resource/microbiome/IntestinalMicrobiome	microbiome	is linked to	https://uts.nlm.nih.gov/uts/umls/concept/C0017178	DDF
38026003	expert_5	http://purl.obolibrary.org/obo/NCIT_C3283	DDF	affect	http://purl.obolibrary.org/obo/OMIT_0028544	DDF
38026003	expert_5	http://purl.obolibrary.org/obo/NCIT_C3138	DDF	affect	http://purl.obolibrary.org/obo/OMIT_0028544	DDF
38026003	expert_5	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	is linked to	http://purl.obolibrary.org/obo/OMIT_0028544	DDF
38026003	expert_5	https://w3id.org/XXXX/ontology/gutbrain/resource/microbiome/IntestinalMicrobiome	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C172304	DDF
38026003	expert_5	https://w3id.org/XXXX/ontology/gutbrain/resource/microbiome/IntestinalMicrobiome	microbiome	is linked to	http://purl.obolibrary.org/obo/OMIT_0028544	DDF
38026003	expert_5	https://w3id.org/XXXX/ontology/gutbrain/resource/microbiome/IntestinalMicrobiome	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C2952	DDF
38026003	expert_5	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	located in	https://uts.nlm.nih.gov/uts/umls/concept/C0237401	human
38026003	expert_5	https://w3id.org/XXXX/ontology/gutbrain/resource/microbiome/IntestinalMicrobiome	microbiome	located in	http://purl.obolibrary.org/obo/NCIT_C14201	animal
38026003	expert_5	https://w3id.org/XXXX/ontology/gutbrain/resource/microbiome/IntestinalMicrobiome	microbiome	is linked to	https://uts.nlm.nih.gov/uts/umls/concept/C0021831	DDF
38026003	expert_5	https://w3id.org/XXXX/ontology/gutbrain/resource/microbiome/IntestinalMicrobiome	microbiome	located in	https://uts.nlm.nih.gov/uts/umls/concept/C1300203	human
38026003	expert_5	https://uts.nlm.nih.gov/uts/umls/concept/C4699656	DDF	affect	http://purl.obolibrary.org/obo/OMIT_0028544	DDF


33194817	expert_4	https://uts.nlm.nih.gov/uts/umls/concept/C0009932	human	used by	https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/MultiomicsStudy	biomedical technique
33194817	expert_4	https://uts.nlm.nih.gov/uts/umls/concept/C0009932	human	used by	https://uts.nlm.nih.gov/uts/umls/concept/C5848503	biomedical technique
33194817	expert_4	https://uts.nlm.nih.gov/uts/umls/concept/C0237401	human	used by	https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/SerumMetabolomicsProfiling	biomedical technique
33194817	expert_4	https://uts.nlm.nih.gov/uts/umls/concept/C0022104	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_547	bacteria
33194817	expert_4	https://uts.nlm.nih.gov/uts/umls/concept/C0237401	human	used by	https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/MultiomicsStudy	biomedical technique
33194817	expert_4	https://uts.nlm.nih.gov/uts/umls/concept/C0022104	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_562	bacteria
33194817	expert_4	http://purl.obolibrary.org/obo/NCIT_C124639	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_547	bacteria
33194817	expert_4	http://purl.obolibrary.org/obo/NCIT_C124639	DDF	affect	https://uts.nlm.nih.gov/uts/umls/concept/C0022104	DDF
33194817	expert_4	https://uts.nlm.nih.gov/uts/umls/concept/C0237401	human	used by	https://uts.nlm.nih.gov/uts/umls/concept/C5848503	biomedical technique
33194817	expert_4	http://purl.obolibrary.org/obo/NCIT_C124639	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_562	bacteria
33194817	expert_4	https://www.ncbi.nlm.nih.gov/mesh/68010361	human	used by	https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/SerumMetabolomicsProfiling	biomedical technique
33194817	expert_4	https://uts.nlm.nih.gov/uts/umls/concept/C0022104	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C124639	DDF
33194817	expert_4	https://uts.nlm.nih.gov/uts/umls/concept/C0022104	DDF	change abundance	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome
33194817	expert_4	https://uts.nlm.nih.gov/uts/umls/concept/C0009932	human	used by	https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/SerumMetabolomicsProfiling	biomedical technique
33194817	expert_4	http://purl.obolibrary.org/obo/NCIT_C2987	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C124639	DDF
33194817	expert_4	https://www.ncbi.nlm.nih.gov/mesh/68010361	human	used by	https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/MultiomicsStudy	biomedical technique
33194817	expert_4	https://uts.nlm.nih.gov/uts/umls/concept/C0022104	DDF	target	https://uts.nlm.nih.gov/uts/umls/concept/C0237401	human
33194817	expert_4	https://www.ncbi.nlm.nih.gov/mesh/68010361	human	used by	https://uts.nlm.nih.gov/uts/umls/concept/C5848503	biomedical technique
33194817	expert_4	http://purl.obolibrary.org/obo/NCIT_C124639	DDF	target	https://uts.nlm.nih.gov/uts/umls/concept/C0237401	human


29022384	expert_2	https://uts.nlm.nih.gov/uts/umls/concept/C1300203	human	used by	https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/16sRrnaSequencing	biomedical technique
29022384	expert_2	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	used by	http://purl.obolibrary.org/obo/NCIT_C17003	biomedical technique
29022384	expert_2	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	compared to	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome
29022384	expert_2	http://purl.obolibrary.org/obo/NCIT_C14329	bacteria	part of	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome
29022384	expert_2	https://uts.nlm.nih.gov/uts/umls/concept/C1300203	human	used by	http://purl.obolibrary.org/obo/NCIT_C17003	biomedical technique
29022384	expert_2	http://purl.obolibrary.org/obo/NCBITaxon_1678	bacteria	part of	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome
29022384	expert_2	http://purl.obolibrary.org/obo/NCBITaxon_1678	bacteria	located in	https://www.ncbi.nlm.nih.gov/mesh/D007223	human
29022384	expert_2	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	used by	https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/16sRrnaSequencing	biomedical technique


29857583	expert_1	http://purl.obolibrary.org/obo/OHMI_0000003	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C2866	DDF
29857583	expert_1	http://purl.obolibrary.org/obo/NCIT_C26845	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_1678	bacteria
29857583	expert_1	http://purl.obolibrary.org/obo/NCIT_C26845	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_203557	bacteria
29857583	expert_1	http://purl.obolibrary.org/obo/NCIT_C26845	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_1269	bacteria
29857583	expert_1	http://purl.obolibrary.org/obo/NCIT_C26845	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_171552	bacteria
29857583	expert_1	http://purl.obolibrary.org/obo/OHMI_0000003	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C84934	DDF
29857583	expert_1	http://purl.obolibrary.org/obo/NCIT_C26845	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_1578	bacteria
29857583	expert_1	http://purl.obolibrary.org/obo/OHMI_0000003	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C3243	DDF
29857583	expert_1	http://purl.obolibrary.org/obo/NCIT_C26845	DDF	change abundance	https://www.ncbi.nlm.nih.gov/mesh/D018720	bacteria
29857583	expert_1	http://purl.obolibrary.org/obo/NCIT_C26845	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_572511	bacteria
29857583	expert_1	http://purl.obolibrary.org/obo/OHMI_0000003	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C26845	DDF
29857583	expert_1	http://purl.obolibrary.org/obo/OHMI_0000003	microbiome	is linked to	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/NeurodegenerativeDiseases	DDF
29857583	expert_1	http://purl.obolibrary.org/obo/OHMI_0000003	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C84909	DDF
29857583	expert_1	http://purl.obolibrary.org/obo/NCIT_C26845	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_216851	bacteria
29857583	expert_1	http://purl.obolibrary.org/obo/NCIT_C26845	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_239934	bacteria
29857583	expert_1	http://purl.obolibrary.org/obo/OHMI_0000003	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C34373	DDF


34758889	expert_4	http://purl.obolibrary.org/obo/NCIT_C116921	DDF	target	http://purl.obolibrary.org/obo/NCIT_C45247	animal
34758889	expert_4	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	located in	http://purl.obolibrary.org/obo/NCIT_C45247	animal
34758889	expert_4	http://purl.obolibrary.org/obo/NCIT_C116921	DDF	change abundance	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome
34758889	expert_4	http://purl.obolibrary.org/obo/NCIT_C116921	DDF	affect	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/NeurodegenerativeDiseases	DDF
34758889	expert_4	http://purl.obolibrary.org/obo/NCIT_C45247	animal	used by	https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/HippocampalProteomicAnalysis	biomedical technique
34758889	expert_4	https://uts.nlm.nih.gov/uts/umls/concept/C0068563	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C45247	animal
34758889	expert_4	http://purl.obolibrary.org/obo/OMIT_0028544	DDF	change abundance	https://www.ncbi.nlm.nih.gov/mesh/D020560	bacteria
34758889	expert_4	http://purl.obolibrary.org/obo/OMIT_0028544	DDF	change abundance	https://www.ncbi.nlm.nih.gov/mesh/D001439	bacteria
34758889	expert_4	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C116921	DDF
34758889	expert_4	https://uts.nlm.nih.gov/uts/umls/concept/C1144501	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C45247	animal
34758889	expert_4	http://purl.obolibrary.org/obo/NCIT_C26534	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C45247	animal
34758889	expert_4	http://purl.obolibrary.org/obo/OMIT_0028544	DDF	target	http://purl.obolibrary.org/obo/NCIT_C45247	animal
34758889	expert_4	http://purl.obolibrary.org/obo/NCIT_C32743	anatomical location	located in	http://purl.obolibrary.org/obo/NCIT_C45247	animal
34758889	expert_4	http://purl.obolibrary.org/obo/CHEBI_26666	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C116921	DDF


37881577	expert_6	https://uts.nlm.nih.gov/uts/umls/concept/C5394401	DDF	target	http://purl.obolibrary.org/obo/NCIT_C45247	animal
37881577	expert_6	https://uts.nlm.nih.gov/uts/umls/concept/C1155230	DDF	target	http://purl.obolibrary.org/obo/NCIT_C45247	animal
37881577	expert_6	http://purl.obolibrary.org/obo/OMIT_0007851	DDF	target	http://purl.obolibrary.org/obo/NCIT_C45247	animal
37881577	expert_6	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C92621	DDF
37881577	expert_6	http://purl.obolibrary.org/obo/OMIT_0023016	DDF	affect	https://uts.nlm.nih.gov/uts/umls/concept/C5394401	DDF
37881577	expert_6	http://purl.obolibrary.org/obo/NCIT_C45247	animal	used by	https://uts.nlm.nih.gov/uts/umls/concept/C4050347	biomedical technique
37881577	expert_6	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	is linked to	http://purl.obolibrary.org/obo/OMIT_0009938	DDF
37881577	expert_6	https://uts.nlm.nih.gov/uts/umls/concept/C0162535	DDF	target	http://purl.obolibrary.org/obo/NCIT_C45247	animal
37881577	expert_6	http://purl.obolibrary.org/obo/OMIT_0028544	DDF	target	http://purl.obolibrary.org/obo/NCIT_C45247	animal


36984505	expert_5	http://purl.obolibrary.org/obo/NCIT_C2866	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C26835	DDF
36984505	expert_5	https://uts.nlm.nih.gov/uts/umls/concept/C0850666	DDF	target	https://www.ncbi.nlm.nih.gov/mesh/D011153	human
36984505	expert_5	http://purl.obolibrary.org/obo/NCIT_C26845	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C26835	DDF
36984505	expert_5	http://purl.obolibrary.org/obo/NCBITaxon_209	bacteria	part of	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome
36984505	expert_5	http://purl.obolibrary.org/obo/NCIT_C3243	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C26835	DDF
36984505	expert_5	https://uts.nlm.nih.gov/uts/umls/concept/C0850666	DDF	affect	https://uts.nlm.nih.gov/uts/umls/concept/C0038354	DDF
36984505	expert_5	http://purl.obolibrary.org/obo/NCBITaxon_209	bacteria	influence	https://uts.nlm.nih.gov/uts/umls/concept/C0850666	DDF
36984505	expert_5	http://purl.obolibrary.org/obo/NCIT_C61426	chemical	influence	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/NeurodegenerativeDiseases	DDF
36984505	expert_5	http://purl.obolibrary.org/obo/NCIT_C2866	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C26782	DDF
36984505	expert_5	https://uts.nlm.nih.gov/uts/umls/concept/C0850666	DDF	affect	https://uts.nlm.nih.gov/uts/umls/concept/C1395088	DDF
36984505	expert_5	http://purl.obolibrary.org/obo/NCIT_C84770	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C26835	DDF
36984505	expert_5	http://purl.obolibrary.org/obo/NCIT_C26782	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C26835	DDF
36984505	expert_5	http://purl.obolibrary.org/obo/NCIT_C3318	DDF	is a	https://uts.nlm.nih.gov/uts/umls/concept/C0038354	DDF
36984505	expert_5	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/NeurodegenerativeDiseases	DDF
36984505	expert_5	http://purl.obolibrary.org/obo/CHEBI_27300	chemical	influence	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/NeurodegenerativeDiseases	DDF
36984505	expert_5	https://uts.nlm.nih.gov/uts/umls/concept/C0024623	DDF	affect	https://uts.nlm.nih.gov/uts/umls/concept/C0038354	DDF
36984505	expert_5	http://purl.obolibrary.org/obo/NCBITaxon_209	bacteria	influence	http://purl.obolibrary.org/obo/NCIT_C2866	DDF
36984505	expert_5	https://uts.nlm.nih.gov/uts/umls/concept/C0850666	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C84770	DDF
36984505	expert_5	http://purl.obolibrary.org/obo/NCIT_C1063	chemical	influence	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/NeurodegenerativeDiseases	DDF
36984505	expert_5	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C2866	DDF
36984505	expert_5	http://purl.obolibrary.org/obo/NCBITaxon_209	bacteria	influence	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/NeurodegenerativeDiseases	DDF
36984505	expert_5	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	dietary supplement	influence	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/NeurodegenerativeDiseases	DDF
36984505	expert_5	https://uts.nlm.nih.gov/uts/umls/concept/C0850666	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C39737	DDF


32979562	expert_3	http://purl.obolibrary.org/obo/OMIT_0005141	DDF	change abundance	https://www.ncbi.nlm.nih.gov/mesh/D000068536	bacteria
32979562	expert_3	http://purl.obolibrary.org/obo/OMIT_0005141	DDF	change abundance	https://www.ncbi.nlm.nih.gov/mesh/D001439	bacteria
32979562	expert_3	http://purl.obolibrary.org/obo/OMIT_0005141	DDF	change abundance	https://www.ncbi.nlm.nih.gov/mesh/D000083822	bacteria
32979562	expert_3	http://purl.obolibrary.org/obo/NCIT_C34423	DDF	target	https://www.ncbi.nlm.nih.gov/mesh/68010361	human
32979562	expert_3	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	used by	https://uts.nlm.nih.gov/uts/umls/concept/C1519305	biomedical technique
32979562	expert_3	http://purl.obolibrary.org/obo/OMIT_0005141	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_2013654	bacteria


34961418	expert_2	http://purl.obolibrary.org/obo/NCIT_C83551	dietary supplement	administered	https://www.ncbi.nlm.nih.gov/mesh/68010361	human
34961418	expert_2	https://www.ncbi.nlm.nih.gov/mesh/68010361	human	used by	https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/FpgTechnique	biomedical technique
34961418	expert_2	http://purl.obolibrary.org/obo/OGMS_0000045	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C84442	DDF
34961418	expert_2	http://purl.obolibrary.org/obo/CHEBI_7735	drug	change effect	http://purl.obolibrary.org/obo/OGMS_0000045	DDF
34961418	expert_2	https://uts.nlm.nih.gov/uts/umls/concept/C1249327	drug	administered	https://www.ncbi.nlm.nih.gov/mesh/68010361	human
34961418	expert_2	https://www.ncbi.nlm.nih.gov/mesh/D001439	bacteria	located in	https://www.ncbi.nlm.nih.gov/mesh/68010361	human
34961418	expert_2	http://purl.obolibrary.org/obo/NCIT_C78576	DDF	target	https://www.ncbi.nlm.nih.gov/mesh/68010361	human
34961418	expert_2	http://purl.obolibrary.org/obo/CHEBI_7735	drug	change effect	https://uts.nlm.nih.gov/uts/umls/concept/C0746556	DDF
34961418	expert_2	https://uts.nlm.nih.gov/uts/umls/concept/C0746556	DDF	target	https://www.ncbi.nlm.nih.gov/mesh/68010361	human
34961418	expert_2	https://www.ncbi.nlm.nih.gov/mesh/68010361	human	used by	https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/HomeostasisModelAssessmentInsulinResistance	biomedical technique
34961418	expert_2	http://purl.obolibrary.org/obo/NCIT_C93019	microbiome	is linked to	http://purl.obolibrary.org/obo/OGMS_0000045	DDF
34961418	expert_2	http://purl.obolibrary.org/obo/NCIT_C83551	dietary supplement	impact	https://www.ncbi.nlm.nih.gov/mesh/D000068536	bacteria
34961418	expert_2	https://www.ncbi.nlm.nih.gov/mesh/D000068536	bacteria	located in	https://www.ncbi.nlm.nih.gov/mesh/68010361	human
34961418	expert_2	http://purl.obolibrary.org/obo/CHEBI_7735	drug	impact	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome
34961418	expert_2	http://purl.obolibrary.org/obo/NCIT_C34423	DDF	target	https://www.ncbi.nlm.nih.gov/mesh/68010361	human
34961418	expert_2	http://purl.obolibrary.org/obo/NCIT_C83551	dietary supplement	impact	http://purl.obolibrary.org/obo/NCBITaxon_464824	bacteria
34961418	expert_2	https://uts.nlm.nih.gov/uts/umls/concept/C1249327	drug	impact	https://www.ncbi.nlm.nih.gov/mesh/D000068536	bacteria
34961418	expert_2	http://purl.obolibrary.org/obo/NCIT_C83551	dietary supplement	impact	https://www.ncbi.nlm.nih.gov/mesh/D001439	bacteria
34961418	expert_2	http://purl.obolibrary.org/obo/NCIT_C93019	microbiome	located in	https://www.ncbi.nlm.nih.gov/mesh/68010361	human
34961418	expert_2	http://purl.obolibrary.org/obo/NCBITaxon_464824	bacteria	located in	https://www.ncbi.nlm.nih.gov/mesh/68010361	human
34961418	expert_2	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	located in	https://www.ncbi.nlm.nih.gov/mesh/68010361	human
34961418	expert_2	http://purl.obolibrary.org/obo/NCIT_C83551	dietary supplement	impact	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome
34961418	expert_2	http://purl.obolibrary.org/obo/CHEBI_7735	drug	administered	https://www.ncbi.nlm.nih.gov/mesh/68010361	human
34961418	expert_2	https://www.ncbi.nlm.nih.gov/mesh/68010361	human	used by	https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/FpiTechnique	biomedical technique
34961418	expert_2	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	is linked to	http://purl.obolibrary.org/obo/OGMS_0000045	DDF
34961418	expert_2	http://purl.obolibrary.org/obo/OGMS_0000045	DDF	target	https://www.ncbi.nlm.nih.gov/mesh/68010361	human
