pmid	annotator	start_idx	end_idx	location	text_span	label	uri
33819374	expert_3	25	39	title	dauer formation	DDF	http://purl.obolibrary.org/obo/NCIT_C25513
33819374	expert_3	42	58	title	neurodegeneration	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C1395088
33819374	expert_3	82	94	title	tyra-3/daf-11	gene	https://uts.nlm.nih.gov/uts/umls/concept/C3181863
33819374	expert_3	109	130	title	Caenorhabditis elegans	animal	https://uts.nlm.nih.gov/uts/umls/concept/C0162610
33819374	expert_3	7	37	abstract	nematode Caenorhabditis elegans	animal	https://uts.nlm.nih.gov/uts/umls/concept/C0162610
33819374	expert_3	195	208	abstract	trimethylamine	chemical	http://purl.obolibrary.org/obo/CHEBI_18139
33819374	expert_3	211	213	abstract	TMA	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C0301363
33819374	expert_3	297	299	abstract	TMA	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C0301363
33819374	expert_3	352	371	abstract	human gut microbiome	microbiome	http://purl.obolibrary.org/obo/OHMI_0000020
33819374	expert_3	429	436	abstract	diabetes	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0011847
33819374	expert_3	442	464	abstract	cardiovascular diseases	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0007222
33819374	expert_3	491	514	abstract	tyramine receptor TYRA-3	gene	https://uts.nlm.nih.gov/uts/umls/concept/C3181863
33819374	expert_3	529	554	abstract	G protein-coupled receptor	chemical	http://purl.obolibrary.org/obo/CHEBI_70998
33819374	expert_3	557	560	abstract	GPCR	chemical	http://purl.obolibrary.org/obo/NCIT_C39001
33819374	expert_3	585	587	abstract	TMA	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C0301363
33819374	expert_3	616	618	abstract	TMA	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C0301363
33819374	expert_3	630	652	abstract	guanylyl cyclase DAF-11	gene	https://uts.nlm.nih.gov/uts/umls/concept/C1097411
33819374	expert_3	672	677	abstract	TYRA-3	gene	https://uts.nlm.nih.gov/uts/umls/concept/C3181863
33819374	expert_3	764	780	abstract	Bacterial mutants	animal	https://uts.nlm.nih.gov/uts/umls/concept/C0596988
33819374	expert_3	795	797	abstract	TMA	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C0301363
33819374	expert_3	913	915	abstract	TMA	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C0301363
33819374	expert_3	925	937	abstract	neural damage	DDF	http://purl.obolibrary.org/obo/NCIT_C50670
33819374	expert_3	952	970	abstract	Parkinson's disease	DDF	http://purl.obolibrary.org/obo/NCIT_C26845
33819374	expert_3	1055	1057	abstract	TMA	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C0301363
33819374	expert_3	1062	1071	abstract	C. elegans	animal	https://uts.nlm.nih.gov/uts/umls/concept/C0162610


28843021	expert_1	4	27	title	nasal and gut microbiome	microbiome	http://purl.obolibrary.org/obo/OHMI_0000020
28843021	expert_1	32	50	title	Parkinson's disease	DDF	http://purl.obolibrary.org/obo/NCIT_C26845
28843021	expert_1	56	108	title	idiopathic rapid eye movement sleep behavior disorder	DDF	http://purl.obolibrary.org/obo/OGMS_0000045
28843021	expert_1	33	46	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
28843021	expert_1	82	100	abstract	Parkinson's disease	DDF	http://purl.obolibrary.org/obo/NCIT_C26845
28843021	expert_1	103	104	abstract	PD	DDF	http://purl.obolibrary.org/obo/NCIT_C26845
28843021	expert_1	187	197	abstract	PD patients	human	https://w3id.org/XXXX/ontology/gutbrain/resource/human/ParkinsonDiseasePatients
28843021	expert_1	313	365	abstract	idiopathic rapid eye movement sleep behavior disorder	DDF	http://purl.obolibrary.org/obo/OGMS_0000045
28843021	expert_1	393	425	abstract	α-synuclein aggregation disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C21217
28843021	expert_1	437	438	abstract	PD	DDF	http://purl.obolibrary.org/obo/NCIT_C26845
28843021	expert_1	532	584	abstract	idiopathic rapid eye movement sleep behavior disorder	DDF	http://purl.obolibrary.org/obo/OGMS_0000045
28843021	expert_1	587	597	abstract	manifest PD	DDF	http://purl.obolibrary.org/obo/NCIT_C26845
28843021	expert_1	604	622	abstract	healthy individuals	human	https://uts.nlm.nih.gov/uts/umls/concept/C0237401
28843021	expert_1	689	699	abstract	PD patients	human	https://w3id.org/XXXX/ontology/gutbrain/resource/human/ParkinsonDiseasePatients
28843021	expert_1	705	766	abstract	idiopathic rapid eye movement sleep behavior disorder patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361
28843021	expert_1	776	791	abstract	healthy controls	human	https://uts.nlm.nih.gov/uts/umls/concept/C0009932
28843021	expert_1	810	854	abstract	16S and 18S ribosomal RNA amplicon sequencing	biomedical technique	https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/16sRrnaSequencing
28843021	expert_1	931	947	abstract	nonmotor symptoms	DDF	http://purl.obolibrary.org/obo/NCIT_C4876
28843021	expert_1	1102	1113	abstract	gut microbes	bacteria	http://purl.obolibrary.org/obo/OHMI_0000460
28843021	expert_1	1124	1134	abstract	Akkermansia	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_239934
28843021	expert_1	1154	1155	abstract	PD	DDF	http://purl.obolibrary.org/obo/NCIT_C26845
28843021	expert_1	1187	1202	abstract	nasal microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
28843021	expert_1	1240	1251	abstract	gut microbes	bacteria	http://purl.obolibrary.org/obo/OHMI_0000460
28843021	expert_1	1256	1257	abstract	PD	human	http://purl.obolibrary.org/obo/NCIT_C26845
28843021	expert_1	1266	1281	abstract	healthy controls	human	https://uts.nlm.nih.gov/uts/umls/concept/C0009932
28843021	expert_1	1308	1360	abstract	idiopathic rapid eye movement sleep behavior disorder	DDF	http://purl.obolibrary.org/obo/OGMS_0000045
28843021	expert_1	1376	1388	abstract	Anaerotruncus	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_244127
28843021	expert_1	1402	1417	abstract	Bacteroides spp.	bacteria	https://www.ncbi.nlm.nih.gov/mesh/D001439
28843021	expert_1	1440	1456	abstract	nonmotor symptoms	DDF	http://purl.obolibrary.org/obo/NCIT_C4876
28843021	expert_1	1459	1480	abstract	Metagenomic sequencing	biomedical technique	https://uts.nlm.nih.gov/uts/umls/concept/C1519305
28843021	expert_1	1666	1667	abstract	PD	DDF	http://purl.obolibrary.org/obo/NCIT_C26845
28843021	expert_1	1677	1738	abstract	prodrome idiopathic rapid eye movement sleep behavior disorder	DDF	http://purl.obolibrary.org/obo/OGMS_0000045
28843021	expert_1	1761	1776	abstract	healthy controls	human	https://uts.nlm.nih.gov/uts/umls/concept/C0009932
28843021	expert_1	1811	1822	abstract	metagenomics	biomedical technique	https://uts.nlm.nih.gov/uts/umls/concept/C5906995
28843021	expert_1	1903	1904	abstract	PD	DDF	http://purl.obolibrary.org/obo/NCIT_C26845
28843021	expert_1	1913	1965	abstract	idiopathic rapid eye movement sleep behavior disorder	DDF	http://purl.obolibrary.org/obo/OGMS_0000045


34004259	expert_6	40	53	title	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
34004259	expert_6	58	61	title	mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
34004259	expert_6	96	109	title	DREADD ligands	drug	http://purl.obolibrary.org/obo/CHEBI_52214
34004259	expert_6	0	57	abstract	Designer Receptors Exclusively Activated by Designer Drugs	chemical	http://purl.obolibrary.org/obo/NCIT_C18106
34004259	expert_6	60	66	abstract	DREADDs	chemical	http://purl.obolibrary.org/obo/NCIT_C18106
34004259	expert_6	103	129	abstract	G-protein-coupled receptors	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C0682972
34004259	expert_6	132	136	abstract	GPCRs	chemical	http://purl.obolibrary.org/obo/CHEBI_70998
34004259	expert_6	166	182	abstract	synthetic ligands	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C1174142
34004259	expert_6	192	208	abstract	clozapine N-oxide	chemical	http://purl.obolibrary.org/obo/CHEBI_169893
34004259	expert_6	211	213	abstract	CNO	chemical	http://purl.obolibrary.org/obo/CHEBI_169893
34004259	expert_6	220	236	abstract	DREADD agonist 21	chemical	http://purl.obolibrary.org/obo/CHEBI_48705
34004259	expert_6	239	254	abstract	compound 21: C21	chemical	http://purl.obolibrary.org/obo/CHEBI_48705
34004259	expert_6	349	353	abstract	brain	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12439
34004259	expert_6	363	389	abstract	gastrointestinal microbiota	microbiome	https://w3id.org/XXXX/ontology/gutbrain/resource/microbiome/IntestinalMicrobiome
34004259	expert_6	458	460	abstract	CNO	chemical	http://purl.obolibrary.org/obo/CHEBI_169893
34004259	expert_6	465	467	abstract	C21	chemical	http://purl.obolibrary.org/obo/CHEBI_61313
34004259	expert_6	489	502	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
34004259	expert_6	508	530	abstract	short-chain fatty acids	chemical	http://purl.obolibrary.org/obo/CHEBI_26666
34004259	expert_6	533	537	abstract	SCFAs	chemical	http://purl.obolibrary.org/obo/CHEBI_26666
34004259	expert_6	552	561	abstract	adult mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
34004259	expert_6	591	593	abstract	CNO	chemical	http://purl.obolibrary.org/obo/CHEBI_169893
34004259	expert_6	598	600	abstract	C21	chemical	http://purl.obolibrary.org/obo/CHEBI_61313
34004259	expert_6	660	673	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
34004259	expert_6	678	681	abstract	mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
34004259	expert_6	697	708	abstract	control mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
34004259	expert_6	876	933	abstract	linear discriminant analysis effect size (LEfSe) algorithm	statistical technique	https://uts.nlm.nih.gov/uts/umls/concept/C5940528
34004259	expert_6	960	973	abstract	Prevotellaceae	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_171552
34004259	expert_6	980	998	abstract	genus Anaerocolumna	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1843210
34004259	expert_6	1005	1020	abstract	genus Prevotella	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1486939
34004259	expert_6	1031	1050	abstract	genus Frisingicoccus	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1918511
34004259	expert_6	1157	1161	abstract	LEfSe	statistical technique	https://uts.nlm.nih.gov/uts/umls/concept/C5940528
34004259	expert_6	1195	1208	abstract	Clostridiaceae	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_31979
34004259	expert_6	1215	1233	abstract	genus Faecalicatena	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_2005359
34004259	expert_6	1243	1265	abstract	genus Marinisporobacter	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_2018663
34004259	expert_6	1432	1434	abstract	CNO	chemical	http://purl.obolibrary.org/obo/CHEBI_169893
34004259	expert_6	1440	1442	abstract	C21	chemical	http://purl.obolibrary.org/obo/CHEBI_61313
34004259	expert_6	1459	1463	abstract	SCFAs	chemical	http://purl.obolibrary.org/obo/CHEBI_26666
34004259	expert_6	1485	1494	abstract	adult mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
34004259	expert_6	1546	1548	abstract	CNO	chemical	http://purl.obolibrary.org/obo/CHEBI_169893
34004259	expert_6	1553	1555	abstract	C21	chemical	http://purl.obolibrary.org/obo/CHEBI_61313
34004259	expert_6	1603	1616	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
34004259	expert_6	1621	1630	abstract	adult mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
34004259	expert_6	1680	1693	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
34004259	expert_6	1717	1730	abstract	DREADD ligands	drug	http://purl.obolibrary.org/obo/CHEBI_52214
34004259	expert_6	1810	1816	abstract	rodents	animal	http://purl.obolibrary.org/obo/NCBITaxon_9989
34004259	expert_6	1831	1844	abstract	DREADD ligands	drug	http://purl.obolibrary.org/obo/CHEBI_52214


33301807	expert_6	0	17	title	Spinal cord injury	DDF	http://purl.obolibrary.org/obo/NCIT_C50750
33301807	expert_6	23	36	title	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
33301807	expert_6	6	23	abstract	spinal cord injury	DDF	http://purl.obolibrary.org/obo/NCIT_C50750
33301807	expert_6	26	28	abstract	SCI	DDF	http://purl.obolibrary.org/obo/NCIT_C50750
33301807	expert_6	32	53	abstract	intestinal dysfunction	DDF	http://purl.obolibrary.org/obo/NCIT_C53526
33301807	expert_6	207	209	abstract	SCI	DDF	http://purl.obolibrary.org/obo/NCIT_C50750
33301807	expert_6	218	230	abstract	gut dysbiosis	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C4287543
33301807	expert_6	244	257	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
33301807	expert_6	344	346	abstract	SCI	DDF	http://purl.obolibrary.org/obo/NCIT_C50750
33301807	expert_6	384	386	abstract	SCI	DDF	http://purl.obolibrary.org/obo/NCIT_C50750
33301807	expert_6	406	419	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
33301807	expert_6	498	500	abstract	SCI	DDF	http://purl.obolibrary.org/obo/NCIT_C50750
33301807	expert_6	513	534	abstract	intestinal dysfunction	DDF	http://purl.obolibrary.org/obo/NCIT_C53526
33301807	expert_6	537	558	abstract	anxiety and depression	DDF	http://purl.obolibrary.org/obo/NCIT_C124639
33301807	expert_6	561	579	abstract	metabolic disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C3235
33301807	expert_6	586	601	abstract	neuropathic pain	DDF	http://purl.obolibrary.org/obo/NCIT_C96210
33301807	expert_6	642	654	abstract	gut dysbiosis	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C4287543
33301807	expert_6	805	821	abstract	germ-free animals	animal	http://purl.obolibrary.org/obo/NCIT_C14182
33301807	expert_6	858	867	abstract	probiotics	dietary supplement	https://uts.nlm.nih.gov/uts/umls/concept/C0525033
33301807	expert_6	870	875	abstract	phages	chemical	http://purl.obolibrary.org/obo/NCIT_C18935
33301807	expert_6	882	905	abstract	brain imaging techniques	biomedical technique	http://purl.obolibrary.org/obo/NCIT_C173635
33301807	expert_6	1114	1116	abstract	SCI	DDF	http://purl.obolibrary.org/obo/NCIT_C50750
33301807	expert_6	1123	1136	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
33301807	expert_6	1176	1189	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463


27930574	expert_5	2	30	title	MeSH-based text mining method	statistical technique	https://w3id.org/XXXX/ontology/gutbrain/resource/statisticaltechnique/MeshMiningMethod
27930574	expert_5	48	63	title	novel prebiotics	dietary supplement	http://purl.obolibrary.org/obo/OMIT_0026689
27930574	expert_5	0	9	abstract	Prebiotics	dietary supplement	http://purl.obolibrary.org/obo/OMIT_0026689
27930574	expert_5	89	102	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
27930574	expert_5	121	130	abstract	prebiotics	dietary supplement	http://purl.obolibrary.org/obo/OMIT_0026689
27930574	expert_5	397	406	abstract	prebiotics	dietary supplement	http://purl.obolibrary.org/obo/OMIT_0026689
27930574	expert_5	480	535	abstract	medical subject headings (MeSH)-based text mining method	statistical technique	https://w3id.org/XXXX/ontology/gutbrain/resource/statisticaltechnique/MeshMiningMethod
27930574	expert_5	557	566	abstract	prebiotics	dietary supplement	http://purl.obolibrary.org/obo/OMIT_0026689
27930574	expert_5	680	715	abstract	systematic feature-ranking algorithm	statistical technique	https://w3id.org/XXXX/ontology/gutbrain/resource/statisticaltechnique/RankingAlgorithm
27930574	expert_5	741	753	abstract	carbohydrates	chemical	http://purl.obolibrary.org/obo/CHEBI_16646
27930574	expert_5	923	932	abstract	prebiotics	dietary supplement	http://purl.obolibrary.org/obo/OMIT_0026689
27930574	expert_5	945	957	abstract	carbohydrates	chemical	http://purl.obolibrary.org/obo/CHEBI_16646
27930574	expert_5	966	991	abstract	cross-validation procedure	statistical technique	http://purl.obolibrary.org/obo/NCIT_C78545
27930574	expert_5	1188	1197	abstract	prebiotics	dietary supplement	http://purl.obolibrary.org/obo/OMIT_0026689
27930574	expert_5	1274	1323	abstract	text mining from high-volume biomedical literature	statistical technique	https://w3id.org/XXXX/ontology/gutbrain/resource/statisticaltechnique/MeshMiningMethod
27930574	expert_5	1370	1379	abstract	prebiotics	dietary supplement	http://purl.obolibrary.org/obo/OMIT_0026689


32667590	expert_5	45	70	title	neuropsychiatric disorders	DDF	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/NeuropsychiatricDisorders
32667590	expert_5	266	290	abstract	small and large intestine	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12379
32667590	expert_5	398	402	abstract	brain	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12439
32667590	expert_5	546	566	abstract	intestinal microbiota	microbiome	https://w3id.org/XXXX/ontology/gutbrain/resource/microbiome/IntestinalMicrobiome
32667590	expert_5	584	621	abstract	neurological and psychiatric disorders	DDF	http://purl.obolibrary.org/obo/OGMS_0000045
32667590	expert_5	673	686	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
32667590	expert_5	695	699	abstract	brain	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12439
32667590	expert_5	717	733	abstract	Alzheimer disease	DDF	http://purl.obolibrary.org/obo/NCIT_C2866
32667590	expert_5	736	743	abstract	dementia	DDF	http://purl.obolibrary.org/obo/NCIT_C4786
32667590	expert_5	746	752	abstract	anxiety	DDF	http://purl.obolibrary.org/obo/NCIT_C26696
32667590	expert_5	755	778	abstract	autism spectrum disorder	DDF	http://purl.obolibrary.org/obo/OGMS_0000045
32667590	expert_5	781	796	abstract	bipolar disorder	DDF	http://purl.obolibrary.org/obo/NCIT_C34423
32667590	expert_5	799	823	abstract	major depressive disorder	DDF	http://purl.obolibrary.org/obo/OMIT_0005141
32667590	expert_5	826	844	abstract	Parkinson's disease	DDF	http://purl.obolibrary.org/obo/NCIT_C26845
32667590	expert_5	851	863	abstract	schizophrenia	DDF	http://purl.obolibrary.org/obo/NCIT_C3362
32667590	expert_5	915	956	abstract	intestinal metabolites of microbial origin	chemical	http://purl.obolibrary.org/obo/CHEBI_25212
32667590	expert_5	969	991	abstract	short-chain fatty acids	chemical	http://purl.obolibrary.org/obo/CHEBI_26666
32667590	expert_5	994	1015	abstract	tryptophan metabolites	chemical	http://purl.obolibrary.org/obo/NCIT_C129885
32667590	expert_5	1128	1137	abstract	prebiotics	dietary supplement	http://purl.obolibrary.org/obo/OMIT_0026689
32667590	expert_5	1140	1149	abstract	probiotics	dietary supplement	https://uts.nlm.nih.gov/uts/umls/concept/C0525033
32667590	expert_5	1215	1240	abstract	neuropsychiatric disorders	DDF	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/NeuropsychiatricDisorders


30033172	expert_2	4	17	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
30033172	expert_2	52	61	abstract	human host	human	https://uts.nlm.nih.gov/uts/umls/concept/C0086418
30033172	expert_2	393	406	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
30033172	expert_2	515	528	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
30033172	expert_2	709	733	abstract	non-communicable diseases	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C4505065
30033172	expert_2	739	758	abstract	intestinal dysbiosis	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C4287543
30033172	expert_2	832	858	abstract	dietary-induced alterations	DDF	http://purl.obolibrary.org/obo/NCIT_C28344


27763700	expert_6	22	31	title	prebiotics	dietary supplement	http://purl.obolibrary.org/obo/OMIT_0026689
27763700	expert_6	37	60	title	bioactive milk fractions	dietary supplement	https://uts.nlm.nih.gov/uts/umls/concept/C0026140
27763700	expert_6	86	91	title	stress	DDF	http://purl.obolibrary.org/obo/NCIT_C35041
27763700	expert_6	96	126	title	learned helplessness behaviours	DDF	http://purl.obolibrary.org/obo/OMIT_0007551
27763700	expert_6	13	24	abstract	gut microbes	microbiome	http://purl.obolibrary.org/obo/OHMI_0000460
27763700	expert_6	53	62	abstract	Prebiotics	dietary supplement	http://purl.obolibrary.org/obo/OMIT_0026689
27763700	expert_6	199	208	abstract	prebiotics	dietary supplement	http://purl.obolibrary.org/obo/OMIT_0026689
27763700	expert_6	284	314	abstract	learned helplessness behaviours	DDF	http://purl.obolibrary.org/obo/OMIT_0007551
27763700	expert_6	324	340	abstract	failure to escape	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0870509
27763700	expert_6	346	361	abstract	exaggerated fear	DDF	http://purl.obolibrary.org/obo/NCIT_C77960
27763700	expert_6	427	436	abstract	prebiotics	dietary supplement	http://purl.obolibrary.org/obo/OMIT_0026689
27763700	expert_6	439	460	abstract	galactooligosaccharide	dietary supplement	http://purl.obolibrary.org/obo/CHEBI_24151
27763700	expert_6	463	465	abstract	GOS	dietary supplement	http://purl.obolibrary.org/obo/CHEBI_24151
27763700	expert_6	472	483	abstract	polydextrose	dietary supplement	http://purl.obolibrary.org/obo/NCIT_C81624
27763700	expert_6	486	488	abstract	PDX	dietary supplement	http://purl.obolibrary.org/obo/NCIT_C81624
27763700	expert_6	513	523	abstract	lactoferrin	chemical	http://purl.obolibrary.org/obo/NCIT_C82021
27763700	expert_6	526	528	abstract	LAC	chemical	http://purl.obolibrary.org/obo/CHEBI_90184
27763700	expert_6	587	592	abstract	stress	DDF	http://purl.obolibrary.org/obo/NCIT_C35041
27763700	expert_6	609	632	abstract	Juvenile, male F344 rats	animal	http://purl.obolibrary.org/obo/NCIT_C45247
27763700	expert_6	667	669	abstract	GOS	dietary supplement	http://purl.obolibrary.org/obo/CHEBI_24151
27763700	expert_6	675	677	abstract	PDX	dietary supplement	http://purl.obolibrary.org/obo/NCIT_C81624
27763700	expert_6	686	688	abstract	LAC	chemical	http://purl.obolibrary.org/obo/CHEBI_90184
27763700	expert_6	700	702	abstract	GOS	dietary supplement	http://purl.obolibrary.org/obo/CHEBI_24151
27763700	expert_6	705	707	abstract	PDX	dietary supplement	http://purl.obolibrary.org/obo/NCIT_C81624
27763700	expert_6	713	715	abstract	LAC	chemical	http://purl.obolibrary.org/obo/CHEBI_90184
27763700	expert_6	736	747	abstract	gut bacteria	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_2
27763700	expert_6	773	775	abstract	GOS	dietary supplement	http://purl.obolibrary.org/obo/CHEBI_24151
27763700	expert_6	781	783	abstract	PDX	dietary supplement	http://purl.obolibrary.org/obo/NCIT_C81624
27763700	expert_6	795	812	abstract	Lactobacillus spp.	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1578
27763700	expert_6	829	832	abstract	rats	animal	http://purl.obolibrary.org/obo/NCIT_C45247
27763700	expert_6	850	867	abstract	inescapable stress	DDF	http://purl.obolibrary.org/obo/NCIT_C35041
27763700	expert_6	1029	1042	abstract	corticosterone	chemical	http://purl.obolibrary.org/obo/CHEBI_16827
27763700	expert_6	1048	1060	abstract	blood glucose	chemical	http://purl.obolibrary.org/obo/NCIT_C94312
27763700	expert_6	1108	1142	abstract	stress-induced learned helplessness	DDF	http://purl.obolibrary.org/obo/NCIT_C35041
27763700	expert_6	1154	1174	abstract	in situ hybridization	biomedical technique	https://uts.nlm.nih.gov/uts/umls/concept/C0162788
27763700	expert_6	1208	1230	abstract	stress-evoked cfos mRNA	gene	https://w3id.org/XXXX/ontology/gutbrain/resource/gene/CfosMrna
27763700	expert_6	1293	1323	abstract	learned helplessness behaviours	DDF	http://purl.obolibrary.org/obo/OMIT_0007551
27763700	expert_6	1339	1341	abstract	GOS	dietary supplement	http://purl.obolibrary.org/obo/CHEBI_24151
27763700	expert_6	1344	1346	abstract	PDX	dietary supplement	http://purl.obolibrary.org/obo/NCIT_C81624
27763700	expert_6	1352	1354	abstract	LAC	chemical	http://purl.obolibrary.org/obo/CHEBI_90184
27763700	expert_6	1372	1402	abstract	stress-evoked decreases in mRNA	DDF	http://purl.obolibrary.org/obo/NCIT_C35041
27763700	expert_6	1412	1441	abstract	5-HT<sub>1A</sub> autoreceptor	chemical	http://purl.obolibrary.org/obo/CHEBI_28790
27763700	expert_6	1468	1482	abstract	basal BDNF mRNA	gene	https://w3id.org/XXXX/ontology/gutbrain/resource/gene/BdnfMrna
27763700	expert_6	1495	1511	abstract	prefrontal cortex	anatomical location	http://purl.obolibrary.org/obo/NCIT_C154779
27763700	expert_6	1561	1570	abstract	prebiotics	dietary supplement	http://purl.obolibrary.org/obo/OMIT_0026689
27763700	expert_6	1603	1619	abstract	stress resistance	DDF	http://purl.obolibrary.org/obo/NCIT_C35041


31383280	expert_7	32	49	title	Mother-Infant Dyad	human	https://uts.nlm.nih.gov/uts/umls/concept/C1546508
31383280	expert_7	72	94	title	Maternal Gut Microbiome	microbiome	http://purl.obolibrary.org/obo/OHMI_0000020
31383280	expert_7	0	35	abstract	Perinatal mood and anxiety disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C26696
31383280	expert_7	38	41	abstract	PMAD	DDF	http://purl.obolibrary.org/obo/NCIT_C26696
31383280	expert_7	81	86	abstract	mother	human	https://uts.nlm.nih.gov/uts/umls/concept/C1546508
31383280	expert_7	92	96	abstract	child	human	https://www.ncbi.nlm.nih.gov/mesh/D002648
31383280	expert_7	375	378	abstract	PMAD	DDF	http://purl.obolibrary.org/obo/NCIT_C26696
31383280	expert_7	611	614	abstract	PMAD	DDF	http://purl.obolibrary.org/obo/NCIT_C26696
31383280	expert_7	653	658	abstract	mother	human	https://uts.nlm.nih.gov/uts/umls/concept/C1546508
31383280	expert_7	664	668	abstract	child	human	https://www.ncbi.nlm.nih.gov/mesh/D002648


38606411	expert_2	11	35	title	intestinal barrier damage	DDF	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/AlteredIntestinalMicrobiome
38606411	expert_2	40	47	title	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361
38606411	expert_2	54	78	title	chronic insomnia disorder	DDF	http://purl.obolibrary.org/obo/NCIT_C35526
38606411	expert_2	0	16	abstract	Insomnia disorder	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0917801
38606411	expert_2	53	92	abstract	clinical sleep and psychiatric disorders	DDF	http://purl.obolibrary.org/obo/OMIT_0002893
38606411	expert_2	186	199	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
38606411	expert_2	207	217	abstract	individuals	human	https://uts.nlm.nih.gov/uts/umls/concept/C0237401
38606411	expert_2	224	240	abstract	insomnia disorder	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0917801
38606411	expert_2	328	344	abstract	insomnia disorder	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0917801
38606411	expert_2	453	470	abstract	intestinal barrier	anatomical location	https://uts.nlm.nih.gov/uts/umls/concept/C5828281
38606411	expert_2	475	485	abstract	individuals	human	https://uts.nlm.nih.gov/uts/umls/concept/C0237401
38606411	expert_2	492	508	abstract	insomnia disorder	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0917801
38606411	expert_2	570	577	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361
38606411	expert_2	584	608	abstract	chronic insomnia disorder	DDF	http://purl.obolibrary.org/obo/NCIT_C35526
